20mm_2slope,20mm_1slope1,20mm_1slope2,20mm_2slope_trimmed
-0.051092,-0.102549,-0.091445,-0.07736
-0.051092,-0.102629,-0.091352,-0.07744
-0.051092,-0.102642,-0.091299,-0.07752
-0.051092,-0.102721,-0.091207,-0.077574
-0.051092,-0.102747,-0.09114,-0.077613
-0.051079,-0.1028,-0.091075,-0.077641
-0.051079,-0.102853,-0.091008,-0.077655
-0.051066,-0.102854,-0.090942,-0.077682
-0.051066,-0.102894,-0.090862,-0.077669
-0.051066,-0.10292,-0.090809,-0.077682
-0.051053,-0.10292,-0.090756,-0.077683
-0.051053,-0.102946,-0.090677,-0.07767
-0.051053,-0.102947,-0.090624,-0.077644
-0.051053,-0.10296,-0.090571,-0.077631
-0.051053,-0.102986,-0.090519,-0.077618
-0.051317,-0.102973,-0.090478,-0.077592
-0.051966,-0.102999,-0.090427,-0.077579
-0.05285,-0.102986,-0.09036,-0.077553
-0.05379,-0.102986,-0.090306,-0.07754
-0.054754,-0.103013,-0.090254,-0.077527
-0.055628,-0.102973,-0.0902,-0.0775
-0.056434,-0.103,-0.090134,-0.077487
-0.057161,-0.103,-0.090108,-0.077448
-0.057808,-0.102973,-0.090055,-0.077435
-0.058363,-0.103,-0.089988,-0.077422
-0.058799,-0.102987,-0.089962,-0.077396
-0.059182,-0.103,-0.089909,-0.077383
-0.059485,-0.102973,-0.08987,-0.07737
-0.059736,-0.10296,-0.08983,-0.077343
-0.059934,-0.102973,-0.089777,-0.077317
-0.060079,-0.102948,-0.089724,-0.077304
-0.060184,-0.10296,-0.089685,-0.077278
-0.060263,-0.102921,-0.089632,-0.077278
-0.060329,-0.102921,-0.089605,-0.077252
-0.060369,-0.102921,-0.089539,-0.077238
-0.060396,-0.102908,-0.089512,-0.077199
-0.060382,-0.102895,-0.08946,-0.077185
-0.060408,-0.102882,-0.08942,-0.077173
-0.060395,-0.102882,-0.08938,-0.07716
-0.060408,-0.102881,-0.089354,-0.077134
-0.060408,-0.102855,-0.089327,-0.07712
-0.060395,-0.102855,-0.089288,-0.077121
-0.060408,-0.102843,-0.089248,-0.077095
-0.060395,-0.102829,-0.089221,-0.077081
-0.060395,-0.102815,-0.089182,-0.077081
-0.060369,-0.102816,-0.089142,-0.077041
-0.060369,-0.102802,-0.089089,-0.077041
-0.06037,-0.102789,-0.089063,-0.077029
-0.06037,-0.102776,-0.089023,-0.077002
-0.060356,-0.102789,-0.088996,-0.077016
-0.060356,-0.102749,-0.088957,-0.076977
-0.060344,-0.102749,-0.088904,-0.076963
-0.060344,-0.102749,-0.088878,-0.076963
-0.060331,-0.102723,-0.088838,-0.076937
-0.060331,-0.102709,-0.088812,-0.076936
-0.060317,-0.102695,-0.088785,-0.076923
-0.060304,-0.102695,-0.088731,-0.07691
-0.060304,-0.102683,-0.088692,-0.076897
-0.060291,-0.102669,-0.088665,-0.076897
-0.060291,-0.102656,-0.088639,-0.076884
-0.060291,-0.102656,-0.088613,-0.076872
-0.060278,-0.10263,-0.08856,-0.076858
-0.060278,-0.10263,-0.088519,-0.076858
-0.060264,-0.102604,-0.088493,-0.076831
-0.060251,-0.102603,-0.088468,-0.076832
-0.060251,-0.102603,-0.08844,-0.076805
-0.060251,-0.102591,-0.0884,-0.076806
-0.060238,-0.102591,-0.088467,-0.076792
-0.060239,-0.102564,-0.089368,-0.076793
-0.060238,-0.102551,-0.090903,-0.07678
-0.060225,-0.102551,-0.092741,-0.076753
-0.060212,-0.102538,-0.094581,-0.076753
-0.060211,-0.102828,-0.096354,-0.07674
-0.060211,-0.103897,-0.097956,-0.076739
-0.060199,-0.105456,-0.09932,-0.076726
-0.060199,-0.107266,-0.100419,-0.076714
-0.060185,-0.109062,-0.101333,-0.076687
-0.060199,-0.110753,-0.102008,-0.0767
-0.060173,-0.112258,-0.10251,-0.076687
-0.060172,-0.113539,-0.102881,-0.076687
-0.060172,-0.114582,-0.103107,-0.076675
-0.060172,-0.115374,-0.103212,-0.076662
-0.06016,-0.115942,-0.103252,-0.076661
-0.060146,-0.116338,-0.10324,-0.076648
-0.060146,-0.116603,-0.103175,-0.076621
-0.060133,-0.116761,-0.103081,-0.076621
-0.060119,-0.116853,-0.102976,-0.076662
-0.060133,-0.116905,-0.10287,-0.077021
-0.060133,-0.116932,-0.10275,-0.077671
-0.06012,-0.116933,-0.102618,-0.078481
-0.060107,-0.116879,-0.102499,-0.079357
-0.060107,-0.116839,-0.102394,-0.08022
-0.060106,-0.1168,-0.102275,-0.081042
-0.060093,-0.11672,-0.102169,-0.081731
-0.060093,-0.116668,-0.102064,-0.082342
-0.060093,-0.116602,-0.101945,-0.08286
-0.06008,-0.116535,-0.101785,-0.083285
-0.060081,-0.11647,-0.101652,-0.083613
-0.060054,-0.11639,-0.101506,-0.083837
-0.060067,-0.116323,-0.101373,-0.084021
-0.060067,-0.11627,-0.101268,-0.084116
-0.060041,-0.116191,-0.101149,-0.084187
-0.060054,-0.116125,-0.101029,-0.084249
-0.060054,-0.116085,-0.100937,-0.084284
-0.060041,-0.116005,-0.100844,-0.084296
-0.06004,-0.115967,-0.100751,-0.084281
-0.06004,-0.1159,-0.100671,-0.084267
-0.060027,-0.115848,-0.100566,-0.084253
-0.060027,-0.115794,-0.100499,-0.084226
-0.060014,-0.115755,-0.100407,-0.084186
-0.060027,-0.115689,-0.10034,-0.084173
-0.060001,-0.115649,-0.100248,-0.084134
-0.060014,-0.115596,-0.100195,-0.084107
-0.060001,-0.115544,-0.100129,-0.084081
-0.059988,-0.11549,-0.100037,-0.084054
-0.06008,-0.115451,-0.09997,-0.084027
-0.060541,-0.115385,-0.099904,-0.083974
-0.061268,-0.115358,-0.099838,-0.083963
-0.06214,-0.115319,-0.099786,-0.083923
-0.06305,-0.115265,-0.099705,-0.083897
-0.063922,-0.115226,-0.099639,-0.08387
-0.064741,-0.115186,-0.099586,-0.083844
-0.06544,-0.115147,-0.09952,-0.083804
-0.066075,-0.115094,-0.099481,-0.083791
-0.066642,-0.115068,-0.099429,-0.083765
-0.067103,-0.115014,-0.099362,-0.08374
-0.067486,-0.114975,-0.09931,-0.0837
-0.06779,-0.114935,-0.099256,-0.083673
-0.068014,-0.114895,-0.09919,-0.083647
-0.068187,-0.114869,-0.099124,-0.083621
-0.068304,-0.114829,-0.099084,-0.083595
-0.068411,-0.114789,-0.099045,-0.083581
-0.068463,-0.114763,-0.098979,-0.083569
-0.068503,-0.114723,-0.098926,-0.08353
-0.068543,-0.114683,-0.098887,-0.083517
-0.068583,-0.114657,-0.098833,-0.083505
-0.068582,-0.114631,-0.098781,-0.083465
-0.068609,-0.114604,-0.098728,-0.083464
-0.068608,-0.114565,-0.098688,-0.083425
-0.068622,-0.114538,-0.098635,-0.083412
-0.068635,-0.114511,-0.098582,-0.083386
-0.068648,-0.114458,-0.098555,-0.08336
-0.068662,-0.114432,-0.098501,-0.08336
-0.068661,-0.114406,-0.098463,-0.083346
-0.068635,-0.114366,-0.098423,-0.08332
-0.068661,-0.114339,-0.09837,-0.083308
-0.068636,-0.114313,-0.09833,-0.083281
-0.068635,-0.114287,-0.098277,-0.083254
-0.068622,-0.114247,-0.098238,-0.083241
-0.068622,-0.11422,-0.098212,-0.083228
-0.068622,-0.114181,-0.098173,-0.083202
-0.068608,-0.114154,-0.098134,-0.083188
-0.068608,-0.114128,-0.098067,-0.083175
-0.068595,-0.114088,-0.09804,-0.083162
-0.068582,-0.114062,-0.097987,-0.083149
-0.068582,-0.114035,-0.09796,-0.083136
-0.068582,-0.11401,-0.097907,-0.08311
-0.068569,-0.113982,-0.097881,-0.08311
-0.068569,-0.113956,-0.097829,-0.083084
-0.068556,-0.113929,-0.097803,-0.083084
-0.068542,-0.113904,-0.097762,-0.083058
-0.068542,-0.113876,-0.097735,-0.083058
-0.068542,-0.113837,-0.097709,-0.083031
-0.068516,-0.11381,-0.097642,-0.083005
-0.068503,-0.113784,-0.097616,-0.083005
-0.068516,-0.113757,-0.09759,-0.082979
-0.06849,-0.113731,-0.09755,-0.082979
-0.068502,-0.113704,-0.097497,-0.082979
-0.068489,-0.113678,-0.097457,-0.082953
-0.068463,-0.113651,-0.097524,-0.082939
-0.068463,-0.113625,-0.098344,-0.082927
-0.068463,-0.113598,-0.099785,-0.082913
-0.068463,-0.113586,-0.101505,-0.082912
-0.068463,-0.113545,-0.103292,-0.082886
-0.06845,-0.113756,-0.104972,-0.082887
-0.068436,-0.114681,-0.106508,-0.082874
-0.068423,-0.11616,-0.107884,-0.082873
-0.068423,-0.11785,-0.108996,-0.082847
-0.06841,-0.119607,-0.109895,-0.082833
-0.06841,-0.121271,-0.110518,-0.08282
-0.06841,-0.12279,-0.110929,-0.082821
-0.068397,-0.124084,-0.111194,-0.082793
-0.068383,-0.12518,-0.111339,-0.082806
-0.068383,-0.126078,-0.11138,-0.082781
-0.068383,-0.126778,-0.11138,-0.082767
-0.06837,-0.127266,-0.111314,-0.082767
-0.068357,-0.127584,-0.111248,-0.082754
-0.06837,-0.127781,-0.111143,-0.082741
-0.068357,-0.127873,-0.111037,-0.082754
-0.06833,-0.127939,-0.110918,-0.083139
-0.068344,-0.127913,-0.110787,-0.083829
-0.068331,-0.127899,-0.110667,-0.084679
-0.06833,-0.127847,-0.110548,-0.085581
-0.068317,-0.127766,-0.110429,-0.086444
-0.068318,-0.127686,-0.110297,-0.087292
-0.06833,-0.127594,-0.110164,-0.088062
-0.068291,-0.127502,-0.110072,-0.088726
-0.068291,-0.127409,-0.109953,-0.089297
-0.068291,-0.127303,-0.109847,-0.089748
-0.068291,-0.12721,-0.109741,-0.090107
-0.068305,-0.127117,-0.109648,-0.090372
-0.068278,-0.127039,-0.109556,-0.090544
-0.068278,-0.126945,-0.10945,-0.09069
-0.068278,-0.126866,-0.109358,-0.090784
-0.068264,-0.126787,-0.109265,-0.090823
-0.068264,-0.126708,-0.109186,-0.090835
-0.068265,-0.126629,-0.109079,-0.090849
-0.068265,-0.126562,-0.109,-0.090835
-0.068251,-0.12647,-0.108907,-0.090808
-0.068251,-0.126404,-0.108841,-0.090768
-0.068251,-0.126324,-0.108761,-0.090741
-0.068237,-0.126259,-0.108695,-0.090701
-0.068237,-0.12618,-0.108616,-0.090634
-0.068237,-0.126114,-0.108537,-0.090595
-0.068211,-0.126061,-0.108458,-0.090542
-0.068224,-0.125994,-0.108391,-0.090475
-0.068211,-0.125929,-0.108325,-0.090408
-0.068263,-0.125875,-0.108259,-0.090341
-0.068633,-0.125796,-0.108194,-0.090275
-0.069267,-0.125744,-0.108127,-0.090194
-0.070059,-0.125689,-0.10806,-0.090127
-0.070905,-0.125611,-0.107994,-0.090061
-0.071724,-0.125571,-0.107928,-0.089981
-0.072464,-0.125505,-0.107876,-0.089914
-0.07311,-0.125465,-0.107809,-0.089848
-0.073664,-0.125399,-0.107757,-0.089768
-0.074113,-0.125346,-0.107691,-0.089702
-0.074509,-0.125293,-0.107639,-0.089661
-0.074799,-0.12524,-0.107572,-0.089595
-0.075037,-0.125174,-0.10752,-0.089542
-0.075234,-0.125134,-0.107481,-0.089501
-0.07538,-0.125081,-0.107441,-0.089449
-0.075499,-0.125042,-0.107388,-0.089423
-0.075565,-0.124989,-0.107336,-0.089369
-0.075617,-0.124936,-0.107282,-0.089343
-0.075684,-0.124896,-0.10723,-0.089303
-0.07571,-0.124844,-0.107177,-0.089276
-0.075723,-0.124804,-0.107124,-0.089251
-0.075736,-0.124764,-0.107071,-0.089225
-0.075736,-0.124698,-0.107031,-0.089211
-0.075735,-0.124658,-0.106978,-0.089171
-0.075723,-0.124619,-0.106925,-0.089145
-0.07571,-0.124566,-0.106872,-0.089131
-0.075722,-0.124526,-0.106832,-0.089105
-0.075696,-0.124487,-0.106779,-0.089092
-0.075696,-0.124447,-0.106726,-0.089079
-0.075683,-0.12438,-0.106672,-0.089052
-0.07567,-0.124354,-0.106634,-0.089026
-0.07567,-0.124314,-0.106607,-0.089026
-0.075657,-0.124275,-0.106554,-0.089
-0.075657,-0.124248,-0.106514,-0.088986
-0.07563,-0.124195,-0.106461,-0.088986
-0.07563,-0.124156,-0.106421,-0.08896
-0.075617,-0.124116,-0.106382,-0.088961
-0.075617,-0.12409,-0.106342,-0.088934
-0.075604,-0.124036,-0.106302,-0.088921
-0.07559,-0.123997,-0.106248,-0.088907
-0.075577,-0.123971,-0.106209,-0.088881
-0.075577,-0.123918,-0.106182,-0.088881
-0.075565,-0.123864,-0.106143,-0.088855
-0.075551,-0.123838,-0.106077,-0.088855
-0.075551,-0.123799,-0.10605,-0.088842
-0.075538,-0.123772,-0.106011,-0.088829
-0.075525,-0.123719,-0.105971,-0.088816
-0.075525,-0.123693,-0.105931,-0.088816
-0.075525,-0.123654,-0.105879,-0.088803
-0.075512,-0.123627,-0.105853,-0.088789
-0.075498,-0.123575,-0.105799,-0.088789
-0.075498,-0.123548,-0.105759,-0.088763
-0.075485,-0.123508,-0.105733,-0.08875
-0.075471,-0.123482,-0.106144,-0.088749
-0.075471,-0.123429,-0.107452,-0.088724
-0.075471,-0.123389,-0.109238,-0.088724
-0.075458,-0.123363,-0.111182,-0.08871
-0.075445,-0.123323,-0.113047,-0.088698
-0.075458,-0.123296,-0.114701,-0.088711
-0.075432,-0.123481,-0.116104,-0.088684
-0.075432,-0.124404,-0.117242,-0.088684
-0.075445,-0.12591,-0.118273,-0.088671
-0.075431,-0.127731,-0.119107,-0.088658
-0.075432,-0.129633,-0.119717,-0.088658
-0.075406,-0.131429,-0.120101,-0.088658
-0.075406,-0.133105,-0.120326,-0.088632
-0.075406,-0.134544,-0.120432,-0.088631
-0.075392,-0.135811,-0.120459,-0.088632
-0.075406,-0.136828,-0.120419,-0.088618
-0.075366,-0.137646,-0.120353,-0.088605
-0.075365,-0.13828,-0.120247,-0.088605
-0.075379,-0.138715,-0.120115,-0.088605
-0.075353,-0.138965,-0.120009,-0.088592
-0.075352,-0.13911,-0.119864,-0.088606
-0.075352,-0.139163,-0.119704,-0.088977
-0.075339,-0.139149,-0.119586,-0.089693
-0.075353,-0.139082,-0.119427,-0.090554
-0.075326,-0.139016,-0.119294,-0.091456
-0.075325,-0.138923,-0.119162,-0.092343
-0.075326,-0.138804,-0.119044,-0.093139
-0.075326,-0.138686,-0.118911,-0.093882
-0.075313,-0.138553,-0.118779,-0.094531
-0.075313,-0.138447,-0.118672,-0.095114
-0.075313,-0.138315,-0.118553,-0.095592
-0.075299,-0.138209,-0.118435,-0.09599
-0.075286,-0.138077,-0.118329,-0.096296
-0.075299,-0.137972,-0.118222,-0.096521
-0.075286,-0.137853,-0.11813,-0.096681
-0.075286,-0.137733,-0.118011,-0.0968
-0.075273,-0.137627,-0.117918,-0.09688
-0.075259,-0.137535,-0.117826,-0.096959
-0.075273,-0.137429,-0.117746,-0.097026
-0.075259,-0.137323,-0.117654,-0.097052
-0.075259,-0.137232,-0.117589,-0.097066
-0.075247,-0.137138,-0.117496,-0.097078
-0.075233,-0.137047,-0.11743,-0.097078
-0.075233,-0.136954,-0.117338,-0.097065
-0.075233,-0.136861,-0.117258,-0.097039
-0.075233,-0.136769,-0.11718,-0.097025
-0.075233,-0.13669,-0.1171,-0.097012
-0.07522,-0.136611,-0.117034,-0.096985
-0.07547,-0.136518,-0.116955,-0.096958
-0.076104,-0.136438,-0.116888,-0.096932
-0.076975,-0.136372,-0.116822,-0.096918
-0.077953,-0.136292,-0.11673,-0.096878
-0.078969,-0.13624,-0.116676,-0.096853
-0.079906,-0.136174,-0.11661,-0.096852
-0.080778,-0.136095,-0.11653,-0.096799
-0.081529,-0.136028,-0.116464,-0.096773
-0.08219,-0.135948,-0.116411,-0.09676
-0.082704,-0.135908,-0.116332,-0.096732
-0.083139,-0.135829,-0.116279,-0.096721
-0.083456,-0.135763,-0.116226,-0.096694
-0.083706,-0.13571,-0.11616,-0.096681
-0.083877,-0.135644,-0.116106,-0.096654
-0.083997,-0.135591,-0.116055,-0.096642
-0.084102,-0.135539,-0.115975,-0.096615
-0.084169,-0.135472,-0.115935,-0.096575
-0.084208,-0.135406,-0.115869,-0.096575
-0.084248,-0.135353,-0.115803,-0.096535
-0.084275,-0.1353,-0.11575,-0.096522
-0.084274,-0.135247,-0.115684,-0.096509
-0.084274,-0.135181,-0.115644,-0.096483
-0.084274,-0.135128,-0.115592,-0.09647
-0.084274,-0.135076,-0.115525,-0.096443
-0.084262,-0.135037,-0.115486,-0.096443
-0.084275,-0.134983,-0.115433,-0.096417
-0.084247,-0.134917,-0.115379,-0.096378
-0.084235,-0.134864,-0.11534,-0.096376
-0.084235,-0.134811,-0.115287,-0.096351
-0.084222,-0.134772,-0.115221,-0.096337
-0.084222,-0.134719,-0.115168,-0.096325
-0.084195,-0.134666,-0.115129,-0.096325
-0.084182,-0.134626,-0.11509,-0.096298
-0.084182,-0.134573,-0.115036,-0.096285
-0.084155,-0.13452,-0.114997,-0.096272
-0.084155,-0.134467,-0.114958,-0.096273
-0.084129,-0.134427,-0.114918,-0.09626
-0.084129,-0.134374,-0.114865,-0.096247
-0.084115,-0.134322,-0.114824,-0.096233
-0.084103,-0.134283,-0.114785,-0.096193
-0.084102,-0.134256,-0.114732,-0.096207
-0.084089,-0.134189,-0.114693,-0.09618
-0.084076,-0.13415,-0.11464,-0.096154
-0.084063,-0.134111,-0.1146,-0.096153
-0.084063,-0.134044,-0.11456,-0.096127
-0.08405,-0.134005,-0.11452,-0.096141
-0.084037,-0.133979,-0.11448,-0.096114
-0.084023,-0.133939,-0.114428,-0.096101
-0.084009,-0.133886,-0.114388,-0.096087
-0.083996,-0.133832,-0.114348,-0.096074
-0.083996,-0.133793,-0.114308,-0.096061
-0.083983,-0.133767,-0.114268,-0.096061
-0.083983,-0.133727,-0.114229,-0.096035
-0.083982,-0.133687,-0.11419,-0.096035
-0.083957,-0.133648,-0.114613,-0.096008
-0.083956,-0.133621,-0.115935,-0.095994
-0.083956,-0.133569,-0.117666,-0.095982
-0.083944,-0.133529,-0.11957,-0.095968
-0.08393,-0.133501,-0.121409,-0.095956
-0.08393,-0.134095,-0.123048,-0.095942
-0.083917,-0.135296,-0.124436,-0.095942
-0.083903,-0.136893,-0.125547,-0.095916
-0.083903,-0.138608,-0.12642,-0.095916
-0.083917,-0.140205,-0.127068,-0.095901
-0.083877,-0.141682,-0.127531,-0.09589
-0.083891,-0.142975,-0.127782,-0.095889
-0.083877,-0.14411,-0.127927,-0.095863
-0.083864,-0.145099,-0.127967,-0.095863
-0.083863,-0.145864,-0.127915,-0.09585
-0.08385,-0.146432,-0.127849,-0.095837
-0.083864,-0.146788,-0.127742,-0.095836
-0.083837,-0.146999,-0.127583,-0.09581
-0.083837,-0.147143,-0.127424,-0.095823
-0.083837,-0.147169,-0.127227,-0.095797
-0.083824,-0.147156,-0.127042,-0.095784
-0.083811,-0.147116,-0.126803,-0.096089
-0.083811,-0.147023,-0.126565,-0.096711
-0.08381,-0.146944,-0.126301,-0.097478
-0.083797,-0.146838,-0.125251,-0.098326
-0.083784,-0.146719,-0.117154,-0.09916
-0.083784,-0.146599,-0.11139,-0.099968
-0.083785,-0.14648,-0.107156,-0.100656
-0.083772,-0.146375,-0.104541,-0.101252
-0.083772,-0.146256,-0.102808,-0.101782
-0.083758,-0.146137,-0.101164,-0.102233
-0.083758,-0.146018,-0.100277,-0.102604
-0.083745,-0.145926,-0.10007,-0.102895
-0.083746,-0.145807,-0.099668,-0.103148
-0.083745,-0.145701,-0.09952,-0.103333
-0.083745,-0.145622,-0.099715,-0.103439
-0.083718,-0.14553,-0.09974,-0.103518
-0.083705,-0.145424,-0.099819,-0.103558
-0.083705,-0.145332,-0.099989,-0.103571
-0.083719,-0.145252,-0.100029,-0.103584
-0.083692,-0.145146,-0.100094,-0.10357
-0.083679,-0.145067,-0.100213,-0.103571
-0.083679,-0.144974,-0.100226,-0.103545
-0.083666,-0.144895,-0.100292,-0.103517
-0.083679,-0.144816,-0.100345,-0.103491
-0.083666,-0.144722,-0.100371,-0.103478
-0.083666,-0.144656,-0.100451,-0.103438
-0.083652,-0.144578,-0.100478,-0.103398
-0.083849,-0.144511,-0.100504,-0.103358
-0.084417,-0.144432,-0.10053,-0.103331
-0.085236,-0.144353,-0.10057,-0.103305
-0.086146,-0.144286,-0.100597,-0.103265
-0.087069,-0.144234,-0.100623,-0.103239
-0.087953,-0.144168,-0.100636,-0.103213
-0.088772,-0.144089,-0.100649,-0.103172
-0.089484,-0.144022,-0.100662,-0.103145
-0.09013,-0.143956,-0.100689,-0.10312
-0.09067,-0.143891,-0.100689,-0.10308
-0.091093,-0.143824,-0.100715,-0.10304
-0.091422,-0.143771,-0.100715,-0.103013
-0.091672,-0.143705,-0.100741,-0.102987
-0.091856,-0.143652,-0.100728,-0.102961
-0.091989,-0.143587,-0.100755,-0.102933
-0.092082,-0.143533,-0.100768,-0.102907
-0.092133,-0.143468,-0.100768,-0.102894
-0.0922,-0.143402,-0.100769,-0.102855
-0.092226,-0.143362,-0.10077,-0.102827
-0.092226,-0.143296,-0.100782,-0.102802
-0.09224,-0.143243,-0.100782,-0.102788
-0.092226,-0.14319,-0.100769,-0.102762
-0.092226,-0.143137,-0.100769,-0.102735
-0.092213,-0.143084,-0.100796,-0.102721
-0.092213,-0.143032,-0.100783,-0.102695
-0.092186,-0.142978,-0.100794,-0.102655
-0.092186,-0.142925,-0.100795,-0.102642
-0.092173,-0.142886,-0.100794,-0.102603
-0.09216,-0.142833,-0.100796,-0.102588
-0.092147,-0.14278,-0.100783,-0.102562
-0.092134,-0.142741,-0.100808,-0.102549
-0.092121,-0.142702,-0.100809,-0.102522
-0.092081,-0.142635,-0.100769,-0.102496
-0.09208,-0.142595,-0.100782,-0.102496
-0.092068,-0.142542,-0.100796,-0.102469
-0.092054,-0.142489,-0.100796,-0.10243
-0.092054,-0.142436,-0.100796,-0.102429
-0.092028,-0.142397,-0.100783,-0.102403
-0.092028,-0.142344,-0.10077,-0.10239
-0.092001,-0.142291,-0.100769,-0.102364
-0.091989,-0.142252,-0.100783,-0.102364
-0.091988,-0.142199,-0.10077,-0.102337
-0.091975,-0.142159,-0.100757,-0.102323
-0.091961,-0.142133,-0.100757,-0.102311
-0.091949,-0.142066,-0.100758,-0.102284
-0.091936,-0.142026,-0.100744,-0.102271
-0.091923,-0.141999,-0.10073,-0.102258
-0.091909,-0.141947,-0.100743,-0.102231
-0.091909,-0.141907,-0.10073,-0.102218
-0.091896,-0.141868,-0.10073,-0.102205
-0.091896,-0.141816,-0.10073,-0.102191
-0.091869,-0.141789,-0.10073,-0.102178
-0.091869,-0.14175,-0.10073,-0.102165
-0.091869,-0.141709,-0.100717,-0.102152
-0.091857,-0.141671,-0.101021,-0.102139
-0.091856,-0.141644,-0.102169,-0.102112
-0.091856,-0.141604,-0.103848,-0.102112
-0.091829,-0.141789,-0.10583,-0.102099
-0.09183,-0.142804,-0.107799,-0.102086
-0.091817,-0.144374,-0.109622,-0.102072
-0.091803,-0.146221,-0.111233,-0.10206
-0.091816,-0.148094,-0.112582,-0.102046
-0.091776,-0.149809,-0.113679,-0.102033
-0.091776,-0.151314,-0.114524,-0.102006
-0.091776,-0.152539,-0.115119,-0.101993
-0.091764,-0.153595,-0.115542,-0.10198
-0.091776,-0.154432,-0.115793,-0.10198
-0.091776,-0.155053,-0.115965,-0.101953
-0.09175,-0.155509,-0.116083,-0.101953
-0.091763,-0.155861,-0.116123,-0.101941
-0.091737,-0.156121,-0.116122,-0.101927
-0.091723,-0.156334,-0.11611,-0.101927
-0.091723,-0.156481,-0.116069,-0.101901
-0.091723,-0.156549,-0.11603,-0.102021
-0.091723,-0.156537,-0.115963,-0.102523
-0.09171,-0.156482,-0.115898,-0.10329
-0.09171,-0.156414,-0.115819,-0.104189
-0.091698,-0.156307,-0.115752,-0.105102
-0.091684,-0.156216,-0.115673,-0.105975
-0.091698,-0.156112,-0.115607,-0.106769
-0.091684,-0.155992,-0.11554,-0.107471
-0.091671,-0.155871,-0.115474,-0.108013
-0.091671,-0.155754,-0.115395,-0.108464
-0.091672,-0.155607,-0.115356,-0.108848
-0.091658,-0.155489,-0.11529,-0.109192
-0.091658,-0.15537,-0.11521,-0.109445
-0.091658,-0.155279,-0.115171,-0.109655
-0.091658,-0.155148,-0.115092,-0.1098
-0.091645,-0.155056,-0.115038,-0.10952
-0.091645,-0.154949,-0.114987,-0.106001
-0.091645,-0.154843,-0.114933,-0.10235
-0.091632,-0.154748,-0.11488,-0.0999
-0.091618,-0.154656,-0.114827,-0.098358
-0.091619,-0.154549,-0.114787,-0.096808
-0.091631,-0.154458,-0.114734,-0.095714
-0.091592,-0.154367,-0.114681,-0.095076
-0.091605,-0.154287,-0.114628,-0.094372
-0.091605,-0.154195,-0.114589,-0.093898
-0.091592,-0.154115,-0.11455,-0.093659
-0.091593,-0.154021,-0.11451,-0.093335
-0.091593,-0.153942,-0.114457,-0.093144
-0.091593,-0.153862,-0.114417,-0.093051
-0.091698,-0.153784,-0.114377,-0.092901
-0.092225,-0.153717,-0.114337,-0.092833
-0.09303,-0.153663,-0.114311,-0.092794
-0.09394,-0.153585,-0.114272,-0.092712
-0.094889,-0.153493,-0.114219,-0.092699
-0.0958,-0.153401,-0.114192,-0.092686
-0.09663,-0.153334,-0.114166,-0.092646
-0.097409,-0.153282,-0.11414,-0.092646
-0.098082,-0.153189,-0.1141,-0.092645
-0.098675,-0.153137,-0.114061,-0.092632
-0.099176,-0.153058,-0.114009,-0.092647
-0.099585,-0.153003,-0.113969,-0.092632
-0.099887,-0.152936,-0.113943,-0.092632
-0.100112,-0.152857,-0.113903,-0.092633
-0.100296,-0.152803,-0.113876,-0.092633
-0.100415,-0.152752,-0.113837,-0.09262
-0.100494,-0.15266,-0.11381,-0.092633
-0.100547,-0.152619,-0.113758,-0.092633
-0.100598,-0.152554,-0.113731,-0.092634
-0.100612,-0.152501,-0.113704,-0.092648
-0.100625,-0.152436,-0.113664,-0.092635
-0.100625,-0.152382,-0.113638,-0.092635
-0.100625,-0.152342,-0.113585,-0.092648
-0.100625,-0.152275,-0.113559,-0.092635
-0.100612,-0.152236,-0.113532,-0.092648
-0.100612,-0.152156,-0.113505,-0.092635
-0.100599,-0.15213,-0.113465,-0.092636
-0.100599,-0.152065,-0.113438,-0.092648
-0.100586,-0.152012,-0.113411,-0.092635
-0.100573,-0.151933,-0.113385,-0.092635
-0.100546,-0.15188,-0.11336,-0.09265
-0.100533,-0.151841,-0.11332,-0.092649
-0.10052,-0.151787,-0.113294,-0.092662
-0.100493,-0.151721,-0.113253,-0.092636
-0.100493,-0.151695,-0.113227,-0.09265
-0.100481,-0.151628,-0.113201,-0.092636
