,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N),"Min Laminate Length (m, 2*r)"
94,14.079999999999991,28.15999999999998,0.4914847173616028,-0.10594288,-0.05630368521433972,3.640810216977219,-1.718227167395648,3.2098589435159344,0.030929206335333692
95,14.95999999999999,29.91999999999997,0.5222025121967029,-0.11130688000000001,-0.05962689612763191,3.840394589694829,-1.915551621084729,3.3285571335816035,0.03105248418359535
96,15.83999999999999,31.679999999999964,0.552920307031803,-0.11634888,-0.06285749695330811,4.031376762381367,-2.1171767994181985,3.430679378821895,0.03118413418455966
97,16.719999999999988,33.43999999999998,0.5836381018669035,-0.12141088,-0.06618332270383243,4.225682180507473,-2.3286189572477047,3.5261769159537364,0.03132432581377159
98,17.599999999999987,35.199999999999974,0.6143558967020035,-0.12643188,-0.06957721429691,4.421356757256308,-2.548612916198218,3.6128891179115405,0.03147324141293065
99,18.479999999999986,36.959999999999965,0.6450736915371036,-0.13133588,-0.07300268546910266,4.615883673300225,-2.775333864250097,3.688347058966414,0.031631076793106366
100,19.359999999999985,38.719999999999985,0.6757914863722041,-0.13610687999999999,-0.07645542871927564,4.808813635640062,-3.0079852528902746,3.751894628146214,0.03179804189234266
101,20.239999999999984,40.479999999999976,0.7065092812073042,-0.14142987999999998,-0.08032901267492466,5.024589009866727,-3.261875641861031,3.8218663000041198,0.0319743614919284
102,21.119999999999983,42.23999999999997,0.7372270760424042,-0.14643188,-0.08414003094843353,5.232544083805868,-3.5175129016962305,3.873837964522052,0.03216027599608283
103,21.999999999999982,43.99999999999996,0.7679448708775043,-0.15051188,-0.08754050826390121,5.411076392190643,-3.7588495090282996,3.8924026115756085,0.0323560422803275
104,22.87999999999998,45.75999999999995,0.7986626657126044,-0.15593688,-0.09185371696800099,5.641784989481636,-4.041908589177315,3.936078355962308,0.03256193461439957
105,23.75999999999998,47.51999999999997,0.8293804605477049,-0.16096388,-0.09607874878337135,5.862348446696223,-4.323558877962777,3.9590362386912883,0.03277824566621158
106,24.63999999999998,49.27999999999996,0.8600982553828049,-0.16596287999999998,-0.10043972160376008,6.086280649270537,-4.612832667500668,3.97046432087277,0.03300528759409021
107,25.51999999999998,51.03999999999996,0.890816050217905,-0.17117388,-0.10509345831147755,6.322667338287935,-4.916412044443216,3.9755521478037132,0.033243393235341395
108,26.399999999999977,52.79999999999995,0.9215338450530051,-0.17586488,-0.10960050916834994,6.544697666021244,-5.213047495409046,3.9569184159182993,0.03349291740010353
109,27.279999999999976,54.55999999999997,0.9522516398881056,-0.17969488,-0.11374172794208581,6.739404219224552,-5.490748854109783,3.907844194846283,0.03375423828047908
110,28.159999999999975,56.31999999999996,0.9829694347232056,-0.18446188,-0.11865903761276775,6.974249327512978,-5.803605876643238,3.867597770051495,0.034027758986093386
111,29.039999999999974,58.07999999999995,1.0136872295583057,-0.18839888,-0.12323844432775427,7.18300229466006,-6.096840233847702,3.7979022009561523,0.03431390921853704
112,29.919999999999973,59.83999999999994,1.0444050243934058,-0.19298588,-0.12845032444556606,7.422054058220015,-6.417299171504121,3.7289620253567497,0.03461314709862717
113,30.799999999999972,61.59999999999993,1.0751228192285058,-0.19778488,-0.13403472156682442,7.675363374811322,-6.751622438885472,3.6505886344716014,0.03492596116209789
114,31.67999999999997,63.35999999999993,1.105840614063606,-0.19976687999999998,-0.13792405061091387,7.824840398443969,-6.994166485501496,3.508527103245526,0.03525287254123193
115,30.799999999999972,61.59999999999993,1.0751228192285058,-0.19313887999999999,-0.13088622347941012,7.4950678019678705,-6.593025695539561,3.5648356952390623,0.03492596116209789
116,29.919999999999973,59.83999999999994,1.0444050243934058,-0.18668488,-0.12425641401889903,7.179723569477292,-6.2077739871764,3.607211202333983,0.03461314709862717
117,29.039999999999974,58.07999999999995,1.0136872295583057,-0.18029788,-0.11793929054563446,6.874138985127429,-5.834681017538135,3.634595467232758,0.03431390921853704
118,28.159999999999975,56.31999999999996,0.9829694347232056,-0.17410288,-0.11199538997656962,6.582589821583043,-5.477687300533381,3.650401429539496,0.034027758986093386
119,27.279999999999976,54.55999999999997,0.9522516398881056,-0.16837388,-0.1065758582076095,6.314813406365325,-5.1448248757672905,3.661645170534323,0.03375423828047908
120,26.399999999999977,52.79999999999995,0.9215338450530051,-0.16226887999999998,-0.10112736477105534,6.0387313271636796,-4.810030168995828,3.6510116152948595,0.03349291740010353
121,25.51999999999998,51.03999999999996,0.890816050217905,-0.15630088,-0.09596207094404388,5.773301796522119,-4.489233573422964,3.630123352859737,0.033243393235341395
122,24.63999999999998,49.27999999999996,0.8600982553828049,-0.15006287999999998,-0.0908171386894374,5.5031872351082765,-4.1709022827467965,3.5900757502365104,0.03300528759409021
123,23.75999999999998,47.51999999999997,0.8293804605477049,-0.14413688,-0.08603477428562818,5.249504513556953,-3.8715784383791907,3.5451626243844117,0.03277824566621158
124,22.87999999999998,45.75999999999995,0.7986626657126044,-0.13805088,-0.0813180721501127,4.994670808911468,-3.5783006407174933,3.4846091623068887,0.03256193461439957
125,21.999999999999982,43.99999999999996,0.7679448708775043,-0.13220788,-0.0768945614903811,4.7530263945249605,-3.30172956996931,3.4190410576419263,0.0323560422803275
126,21.119999999999983,42.23999999999997,0.7372270760424042,-0.12653788,-0.07270890149979067,4.521659049732454,-3.039629249131332,3.347544561294546,0.03216027599608283
127,20.239999999999984,40.479999999999976,0.7065092812073042,-0.12057588000000001,-0.06848440649748269,4.283707527030423,-2.780908291571475,3.258327677046328,0.0319743614919284
128,19.359999999999985,38.719999999999985,0.6757914863722041,-0.11488188,-0.06453269215690183,4.058909814345648,-2.538909134235611,3.166810586234421,0.03179804189234266
129,18.479999999999986,36.959999999999965,0.6450736915371036,-0.10904088,-0.06061007141319012,3.832311609853219,-2.3042054223996615,3.0622295221618785,0.031631076793106366
130,17.599999999999987,35.199999999999974,0.6143558967020035,-0.10332188,-0.056859461287134386,3.613193858308723,-2.0827617045153675,2.9525029280127932,0.03147324141293065
