l,k,time,hip_torque,hip_angle,hip_speed,crank1_torque,crank1_angle,crank1_speed,body_y,body_dy,body_ddy,body_rz
,,1.3723999999998815,0.003979547629111679,0.19212032295158685,0.0007691047107346114,-0.0692350319330329,-0.7006645442595435,0.2164327264713545,0.3461576827907798,0.19322498818280742,-9.66679308149171,-1.2064149297680605e-16
,,1.3725999999998815,0.003973646480753354,0.1921209224836924,0.002997660528043087,-0.06923604113954294,-0.7006210490763317,0.21747591605726396,0.34619594080484933,0.19129007034758988,-9.67458917608771,-1.1903746242515583e-16
,,1.3727999999998814,0.003967794835579465,0.19212195408370472,0.005158000062038781,-0.06923719671942467,-0.7005773672549324,0.2184091069963485,0.34623381152691934,0.1893536103499614,-9.682299988142407,-1.174534450474955e-16
,,1.3729999999998814,0.003961994383733506,0.19212340418966675,0.007250529809842051,-0.06923849515084189,-0.7005335204757118,0.21923389610261748,0.3462712946520485,0.18741562564570158,-9.689923521299104,-1.1588965717279894e-16
,,1.3731999999998814,0.003956246760113418,0.1921252593254036,0.009275678683963147,-0.06923993291684295,-0.7004895300954378,0.21995190137124282,0.34630838987886325,0.1854761340739045,-9.697457858985349,-1.1434639096173303e-16
,,1.3733999999998814,0.003950553542228345,0.19212750610512316,0.0112338985980031,-0.06924150650652125,-0.7004454171436011,0.22056475918257443,0.34634509690963117,0.18353515383961685,-9.704901171438268,-1.128240742973696e-16
,,1.3735999999998814,0.003944916252590274,0.19213013123768719,0.013125662819911522,-0.06924321241677485,-0.7004012023187116,0.22107412444825347,0.34638141545033085,0.18159270349831014,-9.712251706533587,-1.1132308253666257e-16
,,1.3737999999998813,0.003939336357928107,0.19213312153087103,0.014951465920119294,-0.06924504715356632,-0.7003569059849976,0.22148166856858836,0.3464173452107187,0.1796488019391562,-9.719507795769717,-1.0984312918706342e-16
,,1.3739999999998813,0.003933815270600071,0.19213646389539624,0.016711822625552205,-0.06924700723351303,-0.7003125481691732,0.2217890791226978,0.3464528859043926,0.1777034683694388,-9.726667848587029,-1.0838489065906702e-16
,,1.3741999999998813,0.003928354347669446,0.19214014534896942,0.018407267865642216,-0.06924908918499546,-0.7002681485576726,0.22199805750336413,0.34648803724885224,0.17575672229831213,-9.733730355633297,-1.069479465945751e-16
,,1.3743999999998813,0.003922954893639161,0.19214415301996848,0.020038354995519963,-0.06925128954990571,-0.7002237264937451,0.22211031963681455,0.3465227989655566,0.1738085835218712,-9.740693882204637,-1.0553301754200747e-16
,,1.3745999999998813,0.00391761815811126,0.19214847415128036,0.02160565655976875,-0.06925360488452159,-0.7001793009751702,0.22212759287535924,0.346557170779978,0.1718590721068613,-9.747557075049512,-1.041401645806225e-16
,,1.3747999999998812,0.003912345338948496,0.1921530961037478,0.02310976233717496,-0.0692560317611583,-0.7001348906518469,0.2220516166161868,0.3465911524216532,0.16990820837625215,-9.754318653045768,-1.0276919242277104e-16
,,1.3749999999998812,0.003907137580694453,0.19215800635969751,0.024551279748187774,-0.06925856676918114,-0.7000905138238147,0.2218841401608378,0.34662474362423196,0.16795601289378062,-9.760977412357624,-1.0142023982614575e-16
,,1.3751999999998812,0.003901995976984855,0.19216319252615652,0.025930832295050135,-0.06926120651639817,-0.7000461884393246,0.22162692245068122,0.3466579441255218,0.1660025064493513,-9.767532222146603,-1.0009364038681428e-16
,,1.3753999999998812,0.0038969215689309404,0.1921686423381578,0.02724906000617988,-0.06926394763003006,-0.7000019320933056,0.221281730094109,0.3466907536675306,0.1640477100440988,-9.773982026262534,-9.878918763683312e-17
,,1.3755999999998811,0.0038919153480551443,0.19217434366168684,0.02850661764541666,-0.06926678675814986,-0.6999577620257748,0.22085033765505502,0.34672317199650593,0.1620916448765578,-9.78032583770494,-9.750696332312357e-17
,,1.3757999999998811,0.0038869782546620355,0.19218028449672345,0.029704175182725275,-0.06926972057050734,-0.6999136951207152,0.22033452529860656,0.3467551988629715,0.16013433232784793,-9.786562743549359,-9.624730049369406e-17
,,1.375999999999881,0.003882111180136169,0.1921864529799921,0.03084241634264818,-0.06927274575988432,-0.6998697479049051,0.21973607905174847,0.34678683402176114,0.1581757939481778,-9.792691898350691,-9.500961556155032e-17
,,1.376199999999881,0.0038773149662062077,0.19219283738772355,0.03192203865675686,-0.06927585904294545,-0.6998259365471271,0.2190567888899866,0.3468180772320497,0.15621605144280695,-9.798712526854214,-9.379444416933531e-17
